bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
4,4.0,3407,2664.0,1,76,0,1,0,1,9.29,965573.0,1
3,3.0,2538,1894.0,2,83,1,1,0,0,10.46,686174.0,0
3,3.5,1714,2425.0,1,40,1,0,0,1,3.4,579264.0,0
5,5.0,3803,1929.0,2,87,1,0,0,0,15.11,970868.0,1
3,3.0,2286,1760.0,1,32,0,0,1,1,12.02,625364.0,0
5,5.0,3554,3442.0,2,22,1,1,0,0,17.07,907667.0,1
4,4.0,2619,2979.0,2,55,0,1,0,0,17.35,708547.0,0
4,4.5,3474,1533.0,2,16,1,0,0,1,2.92,882386.0,1
3,3.5,3385,3018.0,2,18,1,1,0,1,7.1,964698.0,1
4,4.0,3580,1635.0,3,123,1,1,0,0,6.46,940885.0,1
5,5.0,4715,1607.0,2,102,1,1,1,1,7.28,1140304.0,1
3,3.5,2757,2672.0,1,84,1,1,0,1,8.89,808331.0,1
4,4.0,3089,3933.0,2,26,1,1,0,0,12.47,852110.0,1
5,5.0,3916,3201.0,3,55,1,0,0,1,7.4,1031568.0,1
4,4.5,2598,4805.0,1,3,1,0,1,1,6.2,864089.0,1
3,4.0,2447,3994.0,2,54,0,0,0,0,17.54,563820.0,0
3,3.5,2679,2605.0,2,24,1,0,1,1,13.63,740087.0,0
6,5.0,4338,4543.0,2,107,0,1,0,1,8.03,1128382.0,1
2,2.0,1754,1919.0,3,87,1,0,1,1,2.98,630939.0,0
4,5.0,2937,8649.0,1,21,1,0,1,1,6.85,1026997.0,1
3,4.0,2624,3038.0,3,45,1,0,0,1,5.54,745452.0,0
4,4.5,3593,2392.0,1,120,1,0,0,1,2.95,984386.0,1
5,5.0,4120,3025.0,2,12,1,1,0,0,22.0,966388.0,1
3,3.5,1665,2944.0,2,102,1,1,0,0,20.56,405441.0,0
3,4.0,3202,6470.0,2,23,1,1,0,0,20.33,790955.0,1
3,3.0,2205,9283.0,2,21,1,0,1,0,18.27,731450.0,0
3,3.5,1970,4418.0,2,13,1,1,0,1,7.85,636044.0,0
5,5.0,4100,4752.0,2,8,1,0,1,0,16.78,1088174.0,1
3,3.5,1734,1607.0,3,71,1,1,0,1,2.15,593978.0,0
5,5.0,3704,3049.0,2,72,1,0,0,1,11.19,1015806.0,1
2,2.0,1507,3460.0,1,87,0,1,0,0,12.39,513175.0,0
3,3.0,2474,1512.0,2,13,0,0,0,1,3.62,698086.0,0
5,5.0,3829,2148.0,3,19,1,1,0,0,8.8,915717.0,1
6,5.0,4752,3876.0,2,49,0,1,0,0,19.53,1085495.0,1
4,4.0,3320,1956.0,2,76,1,1,0,0,5.64,899308.0,1
5,5.0,3986,4715.0,2,8,1,0,1,0,14.97,971184.0,1
3,3.5,2674,1733.0,2,114,1,0,0,1,5.5,691291.0,0
3,3.5,2278,4368.0,1,35,1,0,0,0,12.91,718512.0,0
4,4.0,3923,1806.0,1,118,0,1,0,1,3.64,1084263.0,1
4,5.0,3153,2940.0,2,118,1,1,0,1,8.08,827411.0,1
5,5.0,3660,2141.0,1,20,1,0,0,1,3.31,1041321.0,1
4,5.0,3645,3034.0,1,36,1,0,0,1,5.42,1032042.0,1
4,4.5,2852,3641.0,1,24,1,0,0,1,6.57,881985.0,1
5,5.0,3177,5017.0,1,18,0,1,0,1,5.98,902884.0,1
5,5.0,3931,2230.0,1,60,1,0,0,0,14.5,1016603.0,1
5,5.0,4030,3089.0,1,97,0,1,0,1,1.76,1103430.0,1
6,5.0,4098,1631.0,2,68,1,0,0,0,17.2,1031903.0,1
3,3.5,2612,6627.0,2,73,1,1,1,0,19.21,754698.0,0
4,5.0,3512,5986.0,2,53,1,0,0,1,2.95,1031655.0,1
4,4.0,2622,1840.0,1,117,1,1,0,1,8.11,755619.0,0
4,4.0,2863,3695.0,1,31,1,0,0,1,2.31,872816.0,1
5,5.0,3953,6553.0,1,21,1,0,0,1,10.04,1097430.0,1
4,4.0,2856,1673.0,1,12,1,0,0,1,1.9,862893.0,1
4,4.0,3142,1616.0,2,5,1,1,1,1,7.86,836262.0,1
4,4.0,3005,1676.0,1,12,1,0,0,1,9.65,860377.0,1
4,4.0,2316,5631.0,2,26,0,1,0,0,11.17,681994.0,0
4,5.0,3430,6066.0,3,60,1,1,0,0,15.75,924232.0,1
3,3.5,1870,2257.0,1,36,1,1,0,0,9.84,513097.0,0
3,3.0,2383,1734.0,2,81,0,1,0,1,7.57,688509.0,0
4,4.0,2530,7770.0,1,89,0,1,0,1,5.52,801762.0,1
3,3.0,1706,1715.0,1,30,1,0,1,1,9.36,546923.0,0
3,3.0,1850,2329.0,2,50,1,0,1,1,3.17,699845.0,0
2,2.0,1324,3152.0,1,72,0,0,0,1,10.5,448832.0,0
5,5.0,3221,3147.0,1,57,1,1,0,0,21.4,931621.0,1
4,4.5,2928,3577.0,1,14,0,0,0,1,3.41,848908.0,1
3,3.5,2350,3871.0,1,35,0,0,0,1,8.11,714377.0,0
3,4.0,2160,2347.0,1,26,0,1,0,0,6.12,565395.0,0
5,5.0,3696,2651.0,1,88,1,0,0,1,3.8,1110563.0,1
4,4.0,3010,5929.0,2,56,0,0,0,0,17.64,733062.0,0
2,2.5,1981,5324.0,1,55,1,1,0,1,3.21,660628.0,0
2,2.5,2261,2874.0,2,64,1,0,0,1,8.48,679027.0,0
4,4.5,3328,2265.0,2,113,1,0,0,0,11.27,901836.0,1
5,5.0,3283,2585.0,1,63,1,1,1,0,16.24,805806.0,1
2,2.5,1623,2429.0,2,28,1,0,0,1,3.28,498152.0,0
4,4.5,3482,3739.0,1,98,1,1,1,1,10.61,997909.0,1
5,5.0,4353,2142.0,1,20,0,1,0,0,16.61,1143900.0,1
5,5.0,2794,2276.0,2,28,1,1,0,0,19.73,716934.0,0
3,4.0,2434,1775.0,2,45,1,0,0,1,10.52,772764.0,0
6,5.0,4435,7406.0,1,53,1,1,0,0,15.0,1084544.0,1
5,5.0,4001,1662.0,2,83,1,1,0,0,26.85,917786.0,1
1,1.0,1062,3778.0,2,70,0,0,0,0,21.76,250000.0,0
3,3.0,2012,4629.0,1,89,1,0,0,1,9.25,634794.0,0
2,3.0,1474,1545.0,1,24,0,0,0,1,7.98,528052.0,0
3,3.0,2998,2892.0,2,101,0,1,0,1,13.03,823300.0,1
4,4.5,4145,5107.0,2,26,1,1,0,1,3.03,1172927.0,1
4,4.0,2842,8259.0,2,7,1,0,1,0,24.56,760856.0,0
3,3.0,1640,3204.0,1,61,1,1,0,1,7.17,554626.0,0
3,4.0,2522,1517.0,2,72,1,1,1,1,8.16,788646.0,0
5,5.0,3315,2859.0,1,79,1,1,1,1,4.13,1033787.0,1
3,3.0,2050,4966.0,2,121,0,0,0,0,24.76,464655.0,0
6,5.0,3898,1664.0,1,54,1,0,0,1,7.96,1094696.0,1
4,4.0,2526,1627.0,1,11,0,0,0,1,12.85,733356.0,0
3,3.0,1936,2349.0,1,10,1,0,1,0,18.24,525570.0,0
4,4.0,2675,6356.0,1,24,0,1,0,0,15.99,818196.0,1
4,4.0,3032,1546.0,1,3,1,1,1,1,6.31,975137.0,1
5,5.0,4340,10288.0,2,90,0,1,0,1,9.86,1242703.0,1
3,3.5,1688,4460.0,2,50,1,1,0,1,13.9,601899.0,0
4,4.5,2561,3606.0,1,29,0,0,0,1,0.5,688450.0,0
5,5.0,3744,5112.0,2,43,1,0,0,1,5.35,1089542.0,1
3,3.0,1977,6237.0,2,91,0,1,0,1,2.96,604521.0,0
5,5.0,3722,2203.0,1,16,1,1,0,1,6.45,1146038.0,1
3,3.5,2609,1757.0,2,115,1,0,0,1,2.25,778165.0,0
3,3.0,1979,4041.0,1,68,1,1,0,0,19.23,464022.0,0
3,4.0,2302,4710.0,2,57,0,0,0,1,2.76,743432.0,0
3,4.0,2416,3294.0,2,9,1,1,1,1,6.11,738210.0,0
3,3.0,1722,2618.0,1,55,1,0,0,1,2.96,627059.0,0
4,5.0,3368,2727.0,2,18,1,1,0,1,10.53,960115.0,1
3,3.0,2347,2453.0,1,8,1,1,1,1,8.41,692963.0,0
4,4.5,2987,2230.0,2,2,1,1,1,1,5.07,880320.0,1
3,3.0,2303,1906.0,2,55,1,1,0,0,18.8,532465.0,0
3,3.5,3459,4640.0,2,69,1,0,0,0,12.87,899902.0,1
5,5.0,4288,3220.0,2,97,1,0,0,1,4.04,1193436.0,1
3,4.0,2349,2905.0,1,105,1,0,0,0,14.94,586410.0,0
3,4.0,2785,3308.0,2,88,1,0,0,0,17.29,756700.0,0
5,5.0,4172,2624.0,2,29,1,1,0,1,5.95,1130791.0,1
5,5.0,3486,6623.0,2,32,1,0,0,1,6.31,1039702.0,1
5,5.0,3823,2441.0,1,31,1,1,0,1,4.65,1064570.0,1
3,4.0,2581,2758.0,2,49,1,1,0,1,3.71,745919.0,0
4,4.0,3248,2099.0,3,3,0,0,1,0,11.7,868259.0,1
4,4.0,3368,4554.0,2,46,0,0,0,0,6.77,967707.0,1
4,4.0,3296,3701.0,3,25,1,1,0,1,10.87,884773.0,1
3,3.5,2128,1636.0,1,37,1,0,0,1,12.37,608980.0,0
6,5.0,4426,3857.0,2,51,1,1,0,0,15.44,1096737.0,1
3,4.0,2148,6103.0,2,4,1,1,1,1,8.17,781516.0,0
3,3.0,2481,2999.0,1,95,1,1,1,1,11.77,676720.0,0
3,3.5,1840,7843.0,2,113,1,1,0,1,9.34,649471.0,0
4,4.5,3516,5014.0,1,64,1,1,0,1,5.35,1015271.0,1
5,5.0,3520,1756.0,1,49,1,1,0,0,13.36,916435.0,1
4,4.0,3263,8954.0,1,29,1,0,0,0,19.45,865034.0,1
3,3.0,2375,1810.0,2,15,1,1,0,1,2.23,772038.0,0
3,3.0,2578,1743.0,1,52,1,1,0,0,15.42,624653.0,0
3,4.0,2234,4078.0,1,70,1,0,1,1,2.5,793177.0,1
2,2.5,1397,3085.0,2,33,0,1,1,1,10.42,494782.0,0
4,5.0,3375,2479.0,1,60,1,0,1,0,24.91,858535.0,1
2,3.0,2080,2442.0,1,60,1,0,0,1,2.35,613937.0,0
3,3.5,2463,1774.0,3,4,0,1,1,1,6.74,683195.0,0
5,5.0,3815,1656.0,1,84,1,0,0,0,14.54,895985.0,1
3,3.0,1676,20000.0,3,35,0,0,0,1,3.12,755085.0,0
3,4.0,2606,8002.0,1,10,1,0,1,1,1.67,808419.0,1
3,3.0,1961,1839.0,2,29,1,0,0,1,3.71,683911.0,0
3,3.5,2361,5443.0,3,78,1,1,0,1,6.62,721373.0,0
3,4.0,1885,4063.0,2,12,0,0,0,1,2.13,665302.0,0
3,4.0,2379,5874.0,3,100,1,1,0,1,7.5,758006.0,0
6,5.0,4903,1648.0,2,96,0,1,0,1,12.09,1169785.0,1
2,2.0,961,2213.0,1,59,1,1,0,1,5.33,387811.0,0
1,1.0,921,7373.0,2,40,0,1,0,0,22.25,384299.0,0
2,2.0,743,1782.0,2,3,0,1,1,0,2.16,330794.0,0
4,4.5,2608,4608.0,2,59,0,0,0,1,3.1,837276.0,1
4,4.5,2923,1952.0,1,59,0,1,0,0,19.99,733535.0,0
6,5.0,3717,3274.0,1,91,1,0,0,0,20.31,922255.0,1
4,4.5,2977,2185.0,2,44,1,0,0,1,2.29,853381.0,1
3,3.5,2860,5501.0,1,34,1,0,1,0,15.31,659702.0,0
1,2.0,1181,5636.0,2,16,1,0,0,1,9.56,409711.0,0
2,2.0,1287,5004.0,1,32,1,0,0,0,27.31,293972.0,0
4,4.0,3198,1519.0,2,12,1,1,0,1,5.43,966968.0,1
1,2.0,2036,3020.0,2,26,1,0,0,1,4.82,602724.0,0
4,4.5,2703,4601.0,2,25,1,0,0,0,19.59,817812.0,1
6,5.0,3908,3724.0,1,52,1,0,0,1,8.62,1098044.0,1
5,5.0,3337,3057.0,2,46,1,0,0,1,6.68,931921.0,1
1,1.5,600,3276.0,2,21,0,1,0,0,24.54,250000.0,0
3,3.5,2398,1508.0,1,50,1,1,0,0,19.39,628353.0,0
3,4.0,2718,4607.0,1,34,0,0,0,0,16.47,677077.0,0
3,3.0,2652,6478.0,1,56,1,1,0,1,2.94,872696.0,1
2,3.0,1468,6537.0,1,16,1,0,0,1,2.12,535031.0,0
6,5.0,4245,2756.0,1,96,1,0,0,0,13.32,1093328.0,1
4,4.5,3707,1922.0,2,90,1,0,0,1,4.54,1026186.0,1
2,2.0,2098,4382.0,2,91,0,0,0,0,10.29,559203.0,0
2,2.0,1860,3669.0,1,31,0,1,0,0,14.24,500292.0,0
6,5.0,5390,2098.0,1,120,1,0,0,0,11.33,1285302.0,1
5,5.0,3835,2263.0,1,111,1,0,0,1,9.87,1005389.0,1
3,3.0,3292,15378.0,2,33,0,0,0,1,9.16,934565.0,1
3,3.0,2336,3747.0,1,118,1,0,0,1,9.89,767953.0,0
3,3.5,2678,3065.0,2,12,0,1,1,1,6.67,837451.0,1
3,3.0,2118,3411.0,2,60,1,1,0,0,21.2,533488.0,0
3,3.0,2214,3748.0,2,43,1,0,0,1,0.5,662639.0,0
4,4.5,2882,4294.0,2,12,1,1,0,1,1.32,843113.0,1
6,5.0,3524,13167.0,1,48,1,1,0,0,11.65,977933.0,1
4,5.0,3154,2059.0,2,4,1,1,1,1,10.68,850017.0,1
3,3.5,1938,10599.0,1,56,1,1,0,1,11.04,744061.0,0
4,4.0,2798,1848.0,1,97,1,1,0,1,5.84,864678.0,1
5,5.0,3360,5446.0,1,35,0,1,0,1,4.0,1012518.0,1
5,5.0,3009,8294.0,2,4,1,1,1,1,8.41,953340.0,1
4,4.0,2758,3238.0,2,30,1,0,0,0,20.04,693272.0,0
3,4.0,2255,1988.0,2,10,1,0,1,0,14.1,591089.0,0
5,5.0,4185,2456.0,1,84,1,1,1,1,6.41,1202899.0,1
3,3.0,1665,2421.0,2,36,0,1,0,0,12.04,447307.0,0
3,4.0,2484,1733.0,1,111,0,0,0,1,2.79,634212.0,0
4,4.0,3594,6973.0,1,3,1,1,1,1,2.12,1112702.0,1
4,4.0,2989,3372.0,1,122,1,1,0,1,1.15,885877.0,1
4,4.0,3097,1760.0,2,63,1,0,0,0,22.81,777603.0,0
3,3.5,2102,1542.0,1,55,1,1,0,1,5.73,637525.0,0
3,3.0,2119,2047.0,1,33,1,1,0,0,22.74,551598.0,0
3,4.0,2726,1905.0,2,83,1,1,0,1,4.05,776377.0,0
2,2.5,1950,2668.0,2,36,1,1,0,0,23.44,501503.0,0
4,4.0,3045,1887.0,2,51,1,0,0,1,3.67,852562.0,1
4,4.0,3111,2603.0,1,24,1,1,0,0,21.48,807159.0,1
2,2.5,1765,3214.0,2,106,0,1,0,1,10.69,484844.0,0
4,4.0,3069,8490.0,1,109,0,1,0,1,6.71,963826.0,1
2,2.0,2000,9467.0,2,98,1,0,0,1,8.49,646704.0,0
3,3.5,1992,1684.0,1,89,1,0,0,1,1.97,706208.0,0
4,4.5,2729,1898.0,2,35,1,1,0,1,7.39,909667.0,1
2,2.0,1244,3434.0,1,9,1,1,1,1,9.3,589277.0,0
3,3.0,2645,3665.0,2,96,1,0,1,1,2.22,848146.0,1
3,3.0,2286,3968.0,1,99,1,1,0,1,10.09,660772.0,0
2,2.0,1379,2876.0,2,3,1,1,1,0,17.18,455979.0,0
3,3.0,2487,4756.0,2,104,1,0,0,1,2.85,800774.0,1
3,4.0,2288,2195.0,1,20,1,0,0,1,3.19,734791.0,0
3,4.0,2414,3182.0,1,125,1,1,1,1,1.96,820194.0,1
4,5.0,3812,11412.0,2,18,1,0,0,1,5.86,1216310.0,1
5,5.0,3134,2480.0,1,9,1,0,1,0,7.11,834184.0,1
4,4.0,3498,5485.0,1,36,1,1,0,0,12.42,911363.0,1
2,2.5,2502,3002.0,2,89,1,1,0,1,10.0,767806.0,0
3,3.0,2153,2569.0,2,44,1,1,0,1,10.47,584047.0,0
4,4.5,2922,2950.0,1,110,1,0,0,0,12.27,832793.0,1
3,3.5,2331,5343.0,2,39,1,0,0,1,7.98,682040.0,0
4,4.0,2243,3245.0,2,14,1,0,0,0,12.05,657369.0,0
4,4.5,2834,2716.0,1,66,1,1,0,1,2.91,805260.0,1
3,3.0,2624,2340.0,1,74,1,0,0,1,12.11,656686.0,0
6,5.0,3719,3004.0,2,15,1,1,0,1,6.81,1055583.0,1
4,4.0,2903,5057.0,1,40,0,0,0,0,18.85,711815.0,0
4,5.0,2722,7638.0,1,17,1,1,0,0,16.12,857400.0,1
3,4.0,2569,5081.0,2,43,1,1,0,1,5.42,877038.0,1
4,4.5,3099,2318.0,1,97,1,1,0,1,8.43,1025986.0,1
3,3.5,2476,6188.0,2,102,0,1,0,1,2.47,708446.0,0
5,5.0,3508,2247.0,2,74,1,0,0,1,7.99,963208.0,1
5,5.0,4105,8890.0,1,6,0,1,1,1,6.17,1188321.0,1
5,5.0,4072,2921.0,2,88,1,1,0,1,9.37,1151112.0,1
3,3.0,1329,4024.0,1,15,1,0,0,1,2.92,534021.0,0
2,3.0,1770,3648.0,1,49,0,0,0,1,8.74,501521.0,0
4,4.5,2932,3160.0,2,6,0,1,1,0,21.64,719034.0,0
3,4.0,2086,2505.0,1,2,1,0,1,0,21.61,596805.0,0
3,3.0,1969,1927.0,2,80,1,0,0,1,11.92,604305.0,0
3,3.5,1614,5416.0,1,119,1,0,0,1,3.37,718919.0,0
2,2.0,1280,5108.0,1,12,1,0,0,0,25.71,303665.0,0
3,3.0,1579,2283.0,1,68,0,1,0,0,21.5,441352.0,0
3,3.0,2194,7917.0,1,68,1,0,0,1,9.37,650652.0,0
6,5.0,4409,1826.0,1,111,1,0,0,1,6.56,1202131.0,1
4,4.0,2458,5489.0,1,53,0,0,0,1,5.94,803538.0,1
3,3.0,1783,7068.0,1,9,1,0,1,0,13.4,581404.0,0
2,2.0,1709,3807.0,2,18,1,0,0,0,21.99,396822.0,0
3,3.0,2075,4472.0,2,27,0,1,1,1,8.86,660790.0,0
3,3.5,2506,1761.0,2,34,1,1,0,0,11.55,632541.0,0
4,4.0,3176,4711.0,2,53,1,0,0,0,19.59,795148.0,1
4,5.0,4058,2953.0,1,90,0,0,0,0,17.04,961503.0,1
3,3.5,2079,6622.0,2,43,1,0,0,0,19.5,604298.0,0
3,3.0,2023,1593.0,2,54,0,0,0,0,14.42,555393.0,0
2,2.0,1414,4960.0,1,39,1,1,0,0,8.53,442620.0,0
5,5.0,4180,2447.0,1,2,1,1,1,1,4.23,1240508.0,1
4,4.0,2630,5184.0,2,30,1,0,0,1,4.28,823340.0,1
3,3.5,2810,2118.0,2,19,1,0,0,0,19.01,692380.0,0
4,5.0,3759,10360.0,1,34,1,1,0,1,8.31,1107778.0,1
4,4.5,3662,1716.0,1,122,1,0,0,1,3.71,1039171.0,1
5,5.0,3462,5160.0,1,102,0,1,1,0,11.33,848242.0,1
4,4.5,3494,3774.0,1,64,1,1,0,1,6.59,1088117.0,1
3,3.0,1419,2003.0,2,45,1,0,0,0,8.63,517773.0,0
4,4.0,2479,4910.0,2,55,1,1,0,1,8.04,709294.0,0
3,3.0,3223,5264.0,1,25,1,0,0,1,10.96,846536.0,1
1,1.5,1031,7459.0,1,13,0,0,0,0,18.1,306631.0,0
3,4.0,2046,3990.0,1,19,1,0,0,0,10.96,610897.0,0
5,5.0,3698,2012.0,2,119,1,0,0,1,11.19,1022742.0,1
4,4.5,3064,2615.0,1,58,1,0,0,1,4.33,959576.0,1
3,3.5,1605,3179.0,2,54,1,0,0,1,4.98,458648.0,0
3,3.0,2232,2329.0,1,43,1,1,0,0,10.94,582306.0,0
1,2.0,1227,4325.0,1,48,1,0,0,1,8.13,542054.0,0
5,5.0,3377,2409.0,2,18,1,0,1,0,19.48,894584.0,1
6,5.0,4909,1544.0,1,31,0,1,0,0,12.78,1139322.0,1
3,3.5,1955,4659.0,2,25,1,1,0,1,3.64,698287.0,0
4,5.0,3579,4769.0,2,52,1,1,0,1,11.04,933962.0,1
3,4.0,2307,7470.0,1,30,1,1,1,0,23.29,737419.0,0
3,4.0,2700,2891.0,1,36,1,1,0,1,3.07,819325.0,1
4,4.0,3689,11819.0,2,42,1,0,0,0,12.55,915598.0,1
4,4.5,3265,4813.0,1,27,1,1,0,1,4.1,997314.0,1
4,4.0,2981,1573.0,1,120,1,1,0,1,8.94,930306.0,1
4,4.5,2927,3694.0,1,78,0,1,1,1,5.61,939129.0,1
3,3.0,2806,2863.0,1,11,1,0,1,1,2.3,839970.0,1
3,3.0,2716,4327.0,1,97,0,1,0,1,3.33,744178.0,0
5,5.0,3563,2729.0,1,11,1,1,0,0,9.89,909971.0,1
4,4.5,2489,1533.0,2,96,1,0,0,1,9.53,812621.0,1
4,4.0,2827,1972.0,1,3,1,0,1,1,11.88,860804.0,1
1,1.0,1170,6548.0,1,58,1,1,1,1,4.4,478664.0,0
3,3.0,2463,1651.0,1,110,0,0,0,1,0.58,647332.0,0
3,3.5,2602,7325.0,2,28,1,1,0,0,16.01,752736.0,0
4,4.5,2976,2984.0,2,31,1,1,0,1,13.85,832512.0,1
3,4.0,2828,6117.0,2,62,1,0,0,1,7.03,837733.0,1
2,3.0,2469,1688.0,2,85,1,1,0,1,12.81,722398.0,0
3,3.0,2597,3951.0,1,27,1,1,0,0,25.8,568099.0,0
3,3.0,2053,3239.0,1,66,1,1,0,0,13.53,579835.0,0
2,2.0,1158,1572.0,1,51,1,1,1,1,11.07,425614.0,0
3,3.0,2341,2259.0,1,98,1,0,1,0,22.63,547536.0,0
2,2.0,2318,1819.0,2,107,1,0,0,0,13.79,590559.0,0
4,4.0,2579,1703.0,2,64,1,1,0,1,0.99,765418.0,0
5,5.0,2965,1801.0,1,41,1,1,0,1,3.28,858940.0,1
4,4.0,3930,3199.0,1,68,0,1,1,0,21.35,1034327.0,1
4,4.0,3361,3791.0,2,97,1,0,0,1,5.13,873743.0,1
5,5.0,4000,1939.0,1,107,1,0,0,1,13.84,1048464.0,1
3,3.5,2437,6185.0,2,30,0,0,0,0,7.43,645162.0,0
3,3.0,2345,6581.0,2,26,1,1,0,1,9.74,689722.0,0
3,3.5,2466,2216.0,3,6,1,1,1,1,3.26,777726.0,0
5,5.0,3798,4009.0,1,15,1,1,0,1,8.99,1011559.0,1
3,3.0,2200,1714.0,2,93,1,1,0,0,19.38,613535.0,0
6,5.0,4653,19101.0,1,87,1,1,0,0,13.37,1333519.0,1
5,5.0,3342,5934.0,1,17,1,0,1,1,3.23,1090664.0,1
3,3.0,1820,5577.0,2,52,1,0,0,0,4.94,681464.0,0
4,4.5,2958,1519.0,1,49,1,0,0,1,8.93,784148.0,0
3,4.0,1822,4604.0,3,70,1,0,0,1,11.55,625891.0,0
4,4.0,2408,8681.0,2,11,1,0,0,1,3.65,874007.0,1
1,2.0,770,2889.0,2,12,1,0,0,1,7.29,310737.0,0
4,5.0,3104,3582.0,2,21,0,0,0,0,7.91,896080.0,1
4,4.0,3035,3547.0,2,80,1,0,0,1,1.62,1032645.0,1
6,5.0,3766,2091.0,1,15,1,0,0,1,8.25,1034193.0,1
6,5.0,4022,1547.0,1,10,0,1,1,1,11.58,1130581.0,1
3,4.0,2069,4254.0,3,63,1,1,0,1,2.64,667869.0,0
3,4.0,2807,3503.0,1,24,1,1,0,1,9.28,825747.0,1
4,4.5,2881,4457.0,3,25,0,0,0,0,10.69,764758.0,0
4,4.5,3327,2226.0,2,41,1,0,0,1,3.21,1017621.0,1
3,4.0,2610,6876.0,1,17,0,1,0,1,8.71,920037.0,1
4,4.0,2811,8380.0,2,8,1,0,1,1,6.72,910849.0,1
3,3.5,2016,2514.0,1,58,1,1,0,1,2.91,721284.0,0
4,4.5,3519,2203.0,1,90,1,0,0,1,3.27,1069428.0,1
3,4.0,2541,2662.0,2,29,1,1,0,0,14.5,663647.0,0
4,4.0,3435,4558.0,2,120,1,1,0,1,10.81,990215.0,1
4,5.0,3065,3895.0,1,27,1,0,0,0,20.4,750895.0,0
3,3.0,2805,2301.0,2,90,0,0,0,0,20.3,585906.0,0
4,4.5,2648,2550.0,1,6,1,0,1,0,17.6,809399.0,1
4,4.0,3791,5572.0,1,121,0,0,0,0,21.05,939299.0,1
5,5.0,4330,3171.0,2,106,1,0,0,1,5.44,1120756.0,1
3,3.0,1772,3232.0,2,90,1,1,0,1,6.13,608534.0,0
5,5.0,3973,1747.0,1,24,1,0,1,1,9.42,1016760.0,1
2,3.0,1659,15299.0,2,27,1,0,0,0,4.09,741862.0,0
3,3.0,2150,5070.0,1,10,1,1,1,1,5.59,738185.0,0
5,5.0,3208,6035.0,1,89,1,0,1,1,6.71,943019.0,1
3,3.5,2432,1514.0,1,36,1,0,0,1,2.7,764143.0,0
4,4.0,2864,2501.0,2,105,1,1,0,1,6.11,847986.0,1
4,4.5,2532,4724.0,1,92,1,1,0,1,12.36,799153.0,1
3,3.5,2895,5809.0,1,110,0,1,0,0,14.52,678156.0,0
4,4.0,3198,6150.0,2,10,1,1,1,0,9.97,979382.0,1
3,3.5,2406,7398.0,1,18,0,1,0,0,12.36,666097.0,0
6,5.0,4007,1590.0,1,23,1,1,0,0,21.54,1054934.0,1
3,3.5,2789,3469.0,1,10,0,1,1,1,7.29,854442.0,1
5,5.0,3479,8233.0,2,20,1,1,0,0,19.77,1041726.0,1
3,4.0,2597,2334.0,2,28,1,0,0,1,9.66,654612.0,0
3,3.0,2610,3554.0,2,38,0,0,0,1,10.67,754513.0,0
4,4.0,2985,2051.0,1,56,1,0,0,1,13.02,830685.0,1
3,3.0,1574,2138.0,1,21,1,0,0,1,0.82,639444.0,0
3,3.0,2382,4118.0,1,25,1,1,0,0,18.96,657118.0,0
3,3.0,2704,4654.0,1,80,1,1,1,1,7.86,806785.0,1
6,5.0,4223,2967.0,3,119,1,1,0,1,10.3,1125984.0,1
2,2.5,1791,1607.0,1,98,1,1,0,1,10.45,501388.0,0
4,5.0,3160,2075.0,1,26,0,1,1,0,10.18,853560.0,1
5,5.0,4419,2939.0,2,92,1,0,0,1,4.24,1132874.0,1
3,3.0,1395,3458.0,2,13,1,0,0,0,21.29,350212.0,0
3,4.0,2051,8216.0,2,70,0,0,0,1,9.95,660537.0,0
3,4.0,2655,4310.0,1,18,1,0,0,1,4.33,809551.0,1
3,3.5,2582,6722.0,2,40,1,0,0,1,4.93,872896.0,1
3,3.0,1880,3213.0,3,23,0,1,0,1,8.58,611655.0,0
5,5.0,2846,9436.0,1,83,0,0,0,0,19.88,804642.0,1
4,5.0,2947,4330.0,1,76,1,1,0,1,4.8,886812.0,1
1,1.0,600,2786.0,1,39,1,0,0,0,12.3,322052.0,0
3,3.0,2413,17613.0,1,34,1,1,0,1,6.35,857127.0,1
4,4.0,2750,3889.0,1,40,0,1,0,1,7.66,829331.0,1
4,4.0,3360,1656.0,1,24,1,0,0,1,3.4,928374.0,1
3,3.5,2078,2750.0,2,33,1,0,0,0,8.73,636548.0,0
3,3.0,2904,1760.0,1,109,0,1,0,0,24.05,630680.0,0
4,4.0,3362,11749.0,1,48,0,0,0,1,3.41,994744.0,1
4,4.5,3781,2038.0,1,20,0,0,0,0,16.95,982952.0,1
2,2.0,1198,6699.0,2,8,0,0,1,1,2.19,550448.0,0
3,4.0,3125,1842.0,1,40,1,0,0,1,12.05,804687.0,1
4,4.0,3354,4589.0,1,20,1,1,1,1,7.13,1092451.0,1
4,4.5,2991,1641.0,2,113,1,0,0,1,5.76,859794.0,1
4,4.5,3295,2670.0,2,54,1,1,0,0,12.05,891091.0,1
2,3.0,1575,5013.0,1,15,1,1,0,1,10.47,558425.0,0
3,4.0,2194,1836.0,2,28,0,0,0,1,1.68,798859.0,1
2,2.5,1059,3173.0,3,20,0,0,1,0,17.34,271171.0,0
4,4.0,3315,13402.0,1,85,1,1,0,1,1.99,1154781.0,1
5,5.0,3381,2263.0,1,34,0,1,0,1,10.47,889032.0,1
